event_date,user_pseudo_id,item_name,session_id,session_engaged,engagement_time_seconds
20221118,874357744.1668835449,,1668835448,0,1.099
20221118,1401582073.1668837110,,1668837110,1,56.6
20221118,1256940341.1668838021,,1668838021,0,
20221118,29273400.1668794409,,1668794409,1,4.968
20221118,1886275515.1668786501,,1668786501,0,
20221118,29273400.1668794409,,1668810827,0,
20221118,178197049.1668802513,,1668802513,0,7.354
20221118,2077295335.1668764516,,1668764517,0,
20221118,1561952091.1668822451,,1668822451,0,3.62
20221118,1125287733.1667578284,,1668765540,1,1.159
20221118,1814156108.1668761565,,1668761565,1,2.869
20221118,127137103.1668761572,,1668761571,0,4.077
20221118,1402394681.1668777802,,1668777802,1,8.281
20221118,912399676.1668793809,,1668793808,1,2.496
20221118,1194355594.1658626312,,1668793815,1,11.55
20221118,1329502034.1642169138,,1668796611,0,0.028
20221118,1329502034.1642169138,,1668809630,1,3.165
20221118,547183334.1668839267,,1668839267,1,84.371
20221118,1979494459.1668840306,,1668840306,1,185.523
20221118,837539541.1668773209,,1668773208,1,22.876
20221118,837539541.1668773209,,1668776322,1,11.256
20221118,111787599.1668776343,,1668776342,1,24.596
20221118,933951808.1668739368,,1668801744,0,0.023
20221118,940794508.1666664470,,1668764069,0,
20221118,545262819.1665591023,,1668805147,1,230.406
20221118,847948319.1665590990,,1668805540,1,16.474
20221118,1910359991.1668823987,,1668823987,0,2.638
20221118,1191915501.1667848840,,1668827728,1,22.232
20221118,152293192.1668798159,,1668798160,0,3.201
20221118,1653579599.1668683973,,1668825011,0,
20221118,1383928745.1668757009,,1668757008,0,
20221118,1595272496.1668804733,,1668804733,1,183.462
20221118,1235564878.1668687773,,1668765734,0,
20221118,1968691222.1658530768,,1668785028,0,
20221118,1968691222.1658530768,,1668779739,0,4.115
20221118,1146982432.1668786400,,1668786399,1,72.031
20221118,1231791541.1668791665,,1668791665,0,
20221118,1745876876.1668791670,,1668791670,0,
20221118,2108613832.1668791673,,1668791673,0,
20221118,1080639278.1668791677,,1668791677,0,1.918
20221118,67553932.1667855991,,1668795034,1,2.791
20221118,665096955.1666904047,,1668795764,1,25.821
20221118,1521130810.1648689026,,1668809013,1,18.961
20221118,533557671.1668215526,,1668796937,1,6.158
20221118,333477272.1668615845,,1668796963,1,16.301
20221118,1671094864.1668802267,,1668802267,0,
20221118,376876953.1668802326,,1668802326,0,
20221118,26452164.1664398690,,1668818220,1,33.895
20221118,26452164.1664398690,,1668828537,0,
20221118,75764624.1667523489,,1668814434,0,4.89
20221118,808143870.1668816568,,1668816570,1,11.421
20221118,512930331.1668819979,,1668819979,1,641.969
20221118,1194675253.1668828820,,1668828820,0,2.535
20221118,1823589551.1668825835,,1668825835,0,
20221118,708661399.1660080672,,1668832718,0,7.405
20221117,519691596.1668480713,,1668691143,1,22.731
20221117,2115829972.1668521033,,1668693791,0,2.383
20221117,848599751.1668712593,,1668712593,1,13.481
20221117,593915080.1668680045,,1668680045,1,34.318
20221117,593915080.1668680045,,1668687110,0,
20221117,1714173456.1668673272,,1668673272,0,
20221117,1355223160.1668699467,,1668699466,0,
20221117,1832777731.1668709556,,1668709555,0,5.474
20221117,65410852.1668709577,,1668709576,0,6.844
20221117,2089516186.1668673243,,1668673243,0,4.054
20221117,221528634.1668646036,,1668672761,1,48.723
20221117,1338018502.1668682104,,1668682104,0,
20221117,1633957026.1668685297,,1668685297,0,7.608
20221117,1284278001.1668718738,,1668718738,0,
20221117,593510560.1668688953,,1668688953,1,
20221117,17616418.1668694949,,1668694948,1,2.912
20221117,17616418.1668694949,,1668697869,0,
20221117,1640691765.1668708648,,1668708648,1,7.944
20221117,1150743520.1668722944,,1668722943,0,0.052
20221117,662405410.1668421942,,1668718436,0,
20221117,1863077738.1668671965,,1668671965,0,
20221117,927286031.1668695440,,1668695440,1,58.038
20221117,1002166932.1668708733,,1668708733,1,49.287
20221117,2071244172.1668708794,,1668708794,0,
20221117,1279068132.1668632559,,1668702161,1,80.629
20221117,1781819153.1668680362,,1668680361,0,
20221117,2110405235.1668708635,,1668708634,0,
20221117,200310395.1668676793,,1668676792,1,127.444
20221117,1096853111.1668749389,,1668749389,1,16.328
20221117,1235564878.1668687773,,1668687773,1,49.708
20221117,1235564878.1668687773,,1668724389,0,
20221117,1235564878.1668687773,,1668728245,0,
20221117,1783153590.1668676746,,1668676746,0,1.597
20221117,195235761.1668676760,,1668676760,0,9.002
20221117,823679667.1668741152,,1668741152,1,
20221117,1381400681.1668676141,,1668676141,0,2.714
20221117,1734267088.1668676150,,1668676149,1,10.375
20221117,933951808.1668739368,,1668742246,0,0.022
20221117,933951808.1668739368,,1668739367,1,116.629
20221117,1367897252.1667591505,,1668733608,0,
20221117,424705099.1666466242,,1668668398,1,17.711
20221117,1191915501.1667848840,,1668697070,1,37.786
20221117,1191915501.1667848840,,1668699830,0,
20221117,1310262310.1668717775,,1668717775,0,
20221117,2111020610.1655069012,,1668709800,1,250.914
20221117,1974403009.1668710727,,1668710726,0,
20221117,416001520.1668675214,,1668675213,0,
20221117,927928165.1668703426,,1668703425,0,
20221117,1489894469.1668676638,,1668676638,1,33.203
20221117,1323652925.1668676699,,1668676698,1,5.181
20221117,1653579599.1668683973,,1668683976,1,12.791
20221117,665795725.1668056676,,1668696588,1,
20221117,749587421.1668721044,,1668721044,0,1.722
20221117,1697304079.1668720562,,1668720562,1,71.067
20221117,906887078.1668712400,,1668712400,1,159.083
20221117,1582795786.1667251374,,1668718938,0,3.213
20221117,246892248.1668717020,,1668717020,1,17.018
20221117,1166563415.1668717380,,1668717379,0,2.285
20221117,708661399.1660080672,,1668717761,0,
20221117,708661399.1660080672,,1668708228,1,3.157
20221117,604747454.1660795428,,1668716317,0,7.895
20221117,604747454.1660795428,,1668708245,0,3.248
20221117,1571767244.1668106154,,1668722569,0,
20221117,772631426.1668668835,,1668668835,1,10.979
20221117,995391928.1668676808,,1668676808,0,
20221117,1313860121.1668647779,,1668685440,0,
20221117,1887673907.1668693951,,1668693951,1,314.029
20221117,1417061043.1668687298,,1668687297,0,
20221117,407242622.1668700025,,1668700024,1,496.679
20221117,1390921203.1668699502,,1668699502,1,47.108
20221117,122583536.1668700059,,1668701954,0,
20221117,122583536.1668700059,,1668700058,1,19.23
20221117,1830629723.1668695801,,1668695800,0,0.044
20221117,1161497509.1668691822,,1668691821,1,
20221117,1227515970.1668716217,,1668724741,0,1.518
20221117,1227515970.1668716217,,1668716216,1,34.965
20221117,93744313.1668709791,,1668709791,0,
20221117,1185261745.1668709246,,1668709245,0,
20221117,828699051.1668722272,,1668722272,0,
20221117,1512332413.1668708088,,1668708088,0,
20221117,162536239.1668708346,,1668708345,0,1.327
20221117,1512332413.1668708088,,1668710087,1,0.015
20221117,597183883.1668715597,,1668715596,1,52.367
20221117,1566590677.1668715641,,1668715641,0,
20221117,92693100.1668713394,,1668713393,0,
20221117,733468798.1668721796,,1668721796,0,
20221117,312061544.1668707915,,1668707914,1,20.775
20221117,898961083.1668562122,,1668716409,0,
20221117,2145130969.1668730160,,1668730160,0,
20221117,692081080.1668730992,,1668730992,0,0.656
20221117,598075515.1668732072,,1668732071,1,
20221117,1661988905.1668736587,,1668736587,1,30.585
20221117,1936567907.1668737154,,1668737153,0,
20221117,624870800.1668737972,,1668737972,0,
20221117,1077178461.1668034511,,1668734162,0,
20221117,1273834664.1668734484,,1668734484,1,10.487
20221117,1168396498.1668744001,,1668744000,1,31.982
20221117,1776077894.1668744051,,1668744050,0,
20221117,1595393398.1668746279,,1668746279,1,61.228
20221117,388979253.1668746351,,1668746351,0,2.789
20221117,691226317.1668750512,,1668750511,0,
20221117,1450857982.1668669582,,1668669582,1,20.428
20221117,1380578302.1668695885,,1668695884,0,
20221117,1744636468.1668710918,,1668714440,0,
20221117,1744636468.1668710918,,1668710918,0,
20221117,1213743365.1668730475,,1668730474,0,0.037
20221117,1158926559.1668730481,,1668730481,0,4.561
20221117,1064756056.1668673534,,1668686249,0,
20221117,1064756056.1668673534,,1668673533,0,
20221117,1064756056.1668673534,,1668707883,1,8.547
20221117,1320787997.1668696292,,1668696291,0,1.589
20221117,1273636148.1668696306,,1668696306,0,4.77
20221117,1115802132.1668577586,,1668712382,0,
20221117,undefined,Black Friday TTI Admissions,,,
20221116,1715223060.1668627715,Traffic to Income™ Application interview,,,
20221116,1129690852.1668649093,Black Friday TTI Admissions,,,
20221116,826324924.1668633701,,1668633700,0,
20221116,182667255.1668607725,,1668607724,0,
20221116,1366915212.1668607356,,1668607355,0,
20221116,144809086.1668630282,,1668630282,0,
20221116,915752666.1668632000,,1668632000,0,2.202
20221116,2105524132.1668632073,,1668632073,1,18.34
20221116,2105524132.1668632073,,1668634668,0,1.694
20221116,1562242472.1668610141,,1668610141,0,
20221116,1137227000.1668624988,,1668624988,0,
20221116,688158922.1668632195,,1668632196,0,
20221116,1717889942.1668661862,,1668661862,1,2.211
20221116,937380035.1668645240,,1668655136,0,1.054
20221116,1488327238.1668594455,,1668594456,0,
20221116,937380035.1668645240,,1668652453,1,151.358
20221116,937380035.1668645240,,1668645240,1,180.059
20221116,1760766176.1668612483,,1668612484,0,
20221116,2094448037.1668603645,,1668603645,0,
20221116,1089192026.1668657623,,1668657623,1,56.764
20221116,1089192026.1668657623,,1668664278,0,
20221116,1537596467.1668582182,,1668582181,0,1.566
20221116,1313860121.1668647779,,1668647778,1,19.123
20221116,934254719.1668647827,,1668647827,0,
20221116,1790706772.1668632226,,1668632225,1,272.452
20221116,1806698509.1668632592,,1668632592,1,10.518
20221116,1790706772.1668632226,,1668636162,1,2.313
20221116,2140748444.1668631924,,1668631923,0,
20221116,10287797.1668619533,,1668619532,0,
20221116,1816111137.1668630578,,1668630577,1,1.314
20221116,242420969.1668664421,,1668664420,0,
20221116,541086016.1668582104,,1668582103,0,
20221116,1303972206.1668588000,,1668588000,0,
20221116,1332073389.1668623537,,1668623537,0,
20221116,1372425409.1668625514,,1668625514,0,
20221116,1790429909.1668628629,,1668628628,0,
20221116,567544487.1668630628,,1668630627,0,
20221116,1753717246.1668630702,,1668630701,0,
20221116,1538459680.1668659249,,1668659249,1,1.096
20221116,307653277.1668651943,,1668655876,0,
20221116,1108443778.1668655036,,1668655035,0,
20221116,432006895.1668661844,,1668661843,0,
20221116,1788910768.1668658091,,1668658090,0,
20221116,1384932084.1668655276,,1668655276,1,58.207
20221116,428166917.1668655410,,1668655410,1,11.85
20221116,273309563.1668593532,,1668593532,0,
20221116,1918996633.1668582885,,1668582884,0,
20221116,1595952740.1668599437,,1668599436,0,
20221116,1030122417.1668653619,,1668653618,0,
20221116,1334129248.1668641070,,1668641070,1,13.31
20221116,783410644.1668653541,,1668653540,0,
20221116,129223676.1668645485,,1668645484,1,15.31
20221116,588990315.1668649468,,1668649468,1,26.151
20221116,1549890316.1668645050,,1668645050,0,0.045
20221116,1197899620.1668640747,,1668640747,1,23.985
20221116,307653277.1668651943,,1668651943,0,0.042
20221116,1817349309.1668650926,,1668650925,0,
20221116,490465025.1668647897,,1668647897,0,
20221116,412496810.1668617552,,1668617551,0,
20221116,791476309.1668650491,,1668650491,0,
20221116,776691743.1668646387,,1668646387,1,236.863
20221116,1279068132.1668632559,,1668632559,0,2.541
20221116,780547291.1668633553,,1668633552,1,29.226
20221116,234040729.1668633605,,1668633605,0,4.315
20221116,1730171682.1668619560,,1668619560,0,
20221116,340428541.1668612763,,1668612762,1,32.781
20221116,787040928.1668612773,,1668612773,0,5.442
20221116,1125751810.1668602569,,1668602568,0,
20221116,782574005.1668655845,,1668655844,0,1.159
20221116,1679737032.1668605815,,1668605815,0,
20221116,537814526.1668657987,,1668657986,0,
20221116,1497005849.1668601743,,1668601742,0,
20221116,1347987911.1668660961,,1668660961,0,
20221116,1133157471.1668602428,,1668602428,0,
20221116,1119849324.1668645726,,1668645726,0,5.292
20221116,2054492396.1668645748,,1668645748,0,5.797
20221116,919933087.1668603993,,1668603993,0,
20221116,245446436.1668624514,,1668624513,1,92.557
20221116,1278352539.1668630179,,1668630178,1,0.062
20221116,1808228796.1668664853,,1668664852,0,
20221116,1129690852.1668649093,,1668649093,1,65.772
20221116,804960892.1668649217,,1668649217,0,1.015
20221116,1500510564.1665519044,,1668611931,0,0.046
20221116,1858268413.1668611941,,1668611940,0,3.778
20221116,16440519.1668665989,,1668665988,0,
20221116,884230826.1668620264,,1668620264,0,7.608
20221116,1087869234.1668623838,,1668623838,0,
20221116,320139542.1668584561,,1668584560,1,36.298
20221116,2116459978.1668630418,,1668630418,0,3.071
20221116,1355512833.1668619709,,1668623362,1,1.537
20221116,169745424.1668619612,,1668619612,1,4.651
20221116,1355512833.1668619709,,1668619708,1,9.103
20221116,1461638834.1668589454,,1668589454,0,
20221116,1979658177.1668646208,,1668646207,0,
20221116,1715223060.1668627715,,1668627715,1,122.724
20221116,441433608.1668620699,,1668620699,0,
20221116,702166477.1668620064,,1668620064,0,
20221116,606719959.1668622119,,1668622119,0,
20221116,111656415.1658608456,,1668623219,0,
20221116,945106437.1668666383,,1668666383,0,
20221116,2137580271.1668583629,,1668583629,1,11.08
20221116,1219281076.1668623975,,1668623977,0,
20221116,221528634.1668646036,,1668646037,1,50.863
20221116,1760765231.1668646381,,1668646381,1,23.291
20221116,1105747129.1668629450,,1668629450,0,
20221116,460340697.1668601769,,1668601768,0,6.941
20221116,348051858.1668631678,,1668631677,0,
20221116,1153124177.1668599548,,1668599548,1,
20221116,512169134.1668601413,,1668601413,0,
20221116,399543711.1668613343,,1668613342,0,4.177
20221116,1157384936.1668638060,,1668638060,0,
20221116,1697908731.1668638063,,1668638063,1,63.839
20221116,734743159.1668539670,,1668630909,0,2.069
20221116,1380309617.1668632390,,1668632389,1,393.445
20221116,755321522.1668634280,,1668634280,1,36.768
20221116,333477272.1668615845,,1668615845,1,6.566
20221116,1733895772.1668630581,,1668630580,0,
20221116,1856048136.1666780528,,1668598009,0,1.618
20221116,194640004.1668641665,,1668641666,1,12.135
20221116,1040438976.1668397410,,1668608566,1,5.871
20221116,1609861848.1668133651,,1668616716,1,1.955
20221116,2115829972.1668521033,,1668651588,1,6.932
20221116,2031601.1662272810,,1668646092,1,7.061
20221116,424705099.1666466242,,1668668398,0,
20221116,708661399.1660080672,,1668620536,1,28.047
20221116,1521130810.1648689026,,1668629453,1,3.96
20221116,708661399.1660080672,,1668658114,1,4.26
20221116,708661399.1660080672,,1668663612,0,
20221116,1856048136.1666780528,,1668646237,0,
20221116,708661399.1660080672,,1668645211,0,
20221116,708661399.1660080672,,1668666050,0,
20221116,898961083.1668562122,,1668598066,0,
20221116,898961083.1668562122,,1668609340,1,137.386
20221116,1367897252.1667591505,,1668612137,1,17.473
20221116,1367897252.1667591505,,1668634679,0,
20221116,1337653568.1664521736,,1668666297,1,985.628
20221116,2144226719.1666735929,,1668618632,1,3.023
20221116,1514039102.1665246965,,1668590738,1,49.399
20221116,2144226719.1666735929,,1668613640,0,
20221116,67553932.1667855991,,1668620666,1,11.657
20221116,628327677.1668270465,,1668639114,0,
20221116,1419707688.1666809597,,1668666425,1,161.309
20221116,267314288.1668564232,,1668641089,1,102.195
20221115,670574543.1668539479,Traffic to Income™ Application interview,,,
20221115,1716895698.1658785659,Coaching Call,,,
20221115,210230244.1668504436,,1668504435,0,
20221115,1159270289.1668506517,,1668506517,1,61.118
20221115,2143935277.1668562208,,1668562207,1,7.389
20221115,1709568401.1668578805,,1668578805,1,32.429
20221115,297398387.1668538406,,1668538406,0,
20221115,1417144368.1668569662,,1668569662,1,58.358
20221115,2115829972.1668521033,,1668521033,0,6.024
20221115,519691596.1668480713,,1668563017,1,28.122
20221115,1383712924.1667737646,,1668518203,1,61.425
20221115,1592561351.1668503420,,1668503419,1,28.327
20221115,464659013.1667951268,,1668527000,1,38.889
20221115,464927147.1668550966,,1668550966,0,
20221115,1557864050.1668540752,,1668540751,1,45.884
20221115,476015642.1668554606,,1668554605,0,
20221115,575349901.1668171844,,1668556747,0,
20221115,53271977.1668556769,,1668556769,0,
20221115,2044913351.1668551182,,1668551182,1,23.375
20221115,391050447.1668551248,,1668551249,1,14.115
20221115,1018518252.1668540680,,1668540680,0,
20221115,1702171800.1668555822,,1668555822,0,
20221115,828552553.1668513760,,1668513760,0,
20221115,1937001078.1662559540,,1668514524,0,
20221115,1265406761.1668514876,,1668514875,1,10.487
20221115,374677433.1668008056,,1668520936,0,
20221115,1389451395.1668494025,,1668507189,1,332.427
20221115,803535409.1668489561,,1668554134,0,
20221115,1763848225.1668553638,,1668557766,0,
20221115,1763848225.1668553638,,1668553638,1,113.861
20221115,1893314539.1668564534,,1668564533,1,23.508
20221115,646548793.1668539207,,1668539207,1,21.671
20221115,628327677.1668270465,,1668534773,0,
20221115,1184959684.1668126391,,1668538545,0,
20221115,918576094.1668572868,,1668572867,0,
20221115,1824299034.1668574410,,1668574410,0,
20221115,1718497816.1668558302,,1668558302,0,
20221115,1936612034.1668560704,,1668560704,0,
20221115,854737476.1668550278,,1668550277,0,5.027
20221115,43689604.1668578729,,1668578728,0,0.045
20221115,1129361494.1668578733,,1668578733,0,6.287
20221115,520515677.1666027553,,1668516643,1,
20221115,1592466624.1668538208,,1668538207,0,4.787
20221115,1738711370.1668562842,,1668562841,0,
20221115,617838885.1668569333,,1668569332,0,
20221115,872123672.1662915915,,1668565779,1,3.475
20221115,1221114278.1668500532,,1668500531,0,
20221115,1013257352.1668527616,,1668527615,1,36.417
20221115,1196789159.1668362058,,1668557380,0,
20221115,1688274497.1668546925,,1668546925,1,
20221115,1333482402.1668547316,,1668547316,0,
20221115,1678561741.1668562096,,1668562096,0,
20221115,898961083.1668562122,,1668562122,1,99.551
20221115,2056533671.1668545288,,1668545288,1,72.932
20221115,2056533671.1668545288,,1668547309,1,73.421
20221115,1840301287.1668547454,,1668547453,0,
20221115,901954899.1668558191,,1668558191,1,
20221115,1716895698.1658785659,,1668535198,1,12.257
20221115,2122864232.1668543830,,1668543830,0,
20221115,683845283.1668571570,,1668571570,0,
20221115,164925699.1668556969,,1668556969,1,41.232
20221115,868035697.1664720354,,1668556479,0,1.293
20221115,356367354.1668550362,,1668550361,0,7.196
20221115,1607463608.1668523573,,1668523573,1,14.7
20221115,1994612414.1668526546,,1668526545,1,6.884
20221115,728225211.1668527293,,1668527293,0,
20221115,2100969306.1668528874,,1668528874,1,9.304
20221115,450536812.1668523515,,1668523514,0,
20221115,422621470.1668481024,,1668523554,1,433.915
20221115,1246079802.1668569302,,1668569302,1,98.832
20221115,450536812.1668523515,,1668563705,1,7.55
20221115,47759122.1668513906,,1668513905,0,1.912
20221115,1876914649.1668513920,,1668513919,1,18.299
20221115,1630789752.1668537288,,1668537287,1,31.614
20221115,1916967048.1668537336,,1668537335,0,
20221115,1588236319.1668555884,,1668555884,0,
20221115,154276752.1668556989,,1668556989,0,
20221115,159766171.1668558080,,1668558079,0,
20221115,1527510993.1668565566,,1668565565,0,
20221115,3629272.1668565985,,1668565985,0,
20221115,1465388259.1668566021,,1668566021,1,133.393
20221115,450144378.1668561963,,1668561963,0,
20221115,578756920.1668563349,,1668563348,0,
20221115,1269143408.1668564641,,1668564640,1,124.35
20221115,84668972.1668564896,,1668564895,0,7.216
20221115,1826768062.1668569360,,1668569360,0,
20221115,239788100.1668571211,,1668571210,0,
20221115,1764994212.1668571744,,1668571743,0,
20221115,811503935.1668574302,,1668574302,0,
20221115,775739038.1668575354,,1668575354,0,
20221115,1119327705.1668575620,,1668575620,1,28.539
20221115,189925062.1668558640,,1668558640,1,27.582
20221115,2136242443.1668559059,,1668559059,1,86.719
20221115,139759026.1668560506,,1668560505,0,
20221115,1187250501.1668576754,,1668576754,0,
20221115,1115802132.1668577586,,1668577585,0,
20221115,398910090.1668581841,,1668581841,1,60.393
20221115,670574543.1668539479,,1668539478,1,100.605
20221115,2140033688.1668554304,,1668554303,0,
20221115,624465021.1668568625,,1668568625,0,1.353
20221115,1681210772.1668568639,,1668568638,0,6.318
20221115,1126160173.1668573249,,1668573249,0,
20221115,1051838866.1668522734,,1668522733,0,8.272
20221115,1559475929.1668522742,,1668522742,1,39.441
20221115,906167814.1668576035,,1668576035,1,
20221115,766248772.1668577763,,1668577762,0,
20221115,1921255868.1668533272,,1668533271,0,
20221115,1687696643.1668526755,,1668526757,1,126.541
20221115,523191150.1668527158,,1668527157,1,4.673
20221115,1065395031.1668536794,,1668536794,1,21.868
20221115,1065395031.1668536794,,1668543303,0,
20221115,760390400.1668452250,,1668552998,0,
20221115,1687696643.1668526755,,1668542246,1,43.385
20221115,523191150.1668527158,,1668542246,0,
20221115,747856095.1668539599,,1668539599,1,17.591
20221115,2010125728.1652136260,,1668532948,1,2.1
20221115,1425892521.1667506128,,1668541952,0,
20221115,708661399.1660080672,,1668555185,0,
20221115,604747454.1660795428,,1668557254,1,10.126
20221115,378505721.1668557284,,1668557284,0,6.015
20221115,708661399.1660080672,,1668552053,1,11.561
20221115,604747454.1660795428,,1668552735,0,
20221115,49269270.1668553702,,1668553702,0,6.308
20221115,1196826709.1668550088,,1668550087,1,148.902
20221115,617089300.1668550245,,1668550244,1,22.553
20221115,1715594684.1668566833,,1668566833,0,4.32
20221115,267314288.1668564232,,1668567142,0,
20221115,267314288.1668564232,,1668564232,1,90.956
20221115,267314288.1668564232,,1668570951,0,
20221115,2144226719.1666735929,,1668569261,1,4.012
